grid_id,date,hour,car_number,temp,humidity,wind_speed,weather,dayofweek
20,20170113,18,6.0,8,43,14.4,1,5
20,20170113,19,8.0,6,53,10.8,1,5
20,20170113,20,7.0,7,49,18.0,1,5
20,20170113,21,7.0,7,61,14.4,1,5
20,20170113,22,4.0,6,66,14.4,1,5
20,20170113,23,7.0,6,66,14.4,1,5
20,20170114,8,4.0,4,65,10.8,1,6
20,20170114,9,3.0,6,61,18.0,1,6
20,20170114,10,7.0,6,57,25.2,1,6
20,20170114,11,3.0,7,49,21.6,1,6
20,20170114,12,5.0,8,50,18.0,1,6
20,20170114,13,7.0,8,46,18.0,1,6
20,20170114,14,6.0,8,43,21.6,1,6
20,20170114,15,3.0,7,43,21.6,1,6
20,20170114,16,8.0,7,46,21.6,1,6
20,20170114,17,6.0,5,53,18.0,1,6
20,20170114,18,7.0,5,53,18.0,1,6
20,20170114,19,3.0,5,53,18.0,1,6
20,20170114,20,6.0,5,53,14.4,1,6
20,20170114,21,10.0,4,56,10.8,1,6
20,20170114,22,5.0,4,65,10.8,1,6
20,20170114,23,7.0,3,70,10.8,1,6
20,20170115,8,3.0,4,65,14.4,1,7
20,20170115,9,4.0,6,53,25.2,1,7
20,20170115,10,6.0,7,49,21.6,1,7
20,20170115,11,4.0,8,46,18.0,1,7
20,20170115,12,5.0,7,53,18.0,1,7
20,20170115,13,2.0,7,49,18.0,1,7
20,20170115,14,3.0,7,46,14.4,1,7
20,20170115,15,5.0,6,53,18.0,1,7
20,20170115,16,3.0,6,53,18.0,1,7
20,20170115,17,4.0,5,61,14.4,1,7
20,20170115,18,1.0,5,57,14.4,1,7
20,20170115,19,5.0,5,61,14.4,1,7
20,20170115,20,2.0,5,61,14.4,1,7
20,20170115,21,5.0,5,57,14.4,1,7
20,20170115,22,3.0,4,65,14.4,1,7
20,20170115,23,3.0,4,65,10.8,1,7
20,20170116,8,5.0,3,81,7.2,1,1
20,20170116,9,6.0,6,61,14.4,1,1
20,20170116,10,3.0,7,57,10.8,1,1
20,20170116,11,1.0,7,49,10.8,1,1
20,20170116,12,4.0,8,53,14.4,1,1
20,20170116,13,5.0,8,50,10.8,1,1
20,20170116,14,9.0,8,50,14.4,1,1
20,20170116,15,9.0,9,43,10.8,1,1
20,20170116,16,7.0,8,46,14.4,1,1
20,20170116,17,10.0,7,53,18.0,1,1
20,20170116,18,6.0,6,57,21.6,1,1
20,20170116,19,6.0,6,53,14.4,1,1
20,20170116,20,7.0,6,57,10.8,1,1
20,20170116,21,9.0,5,65,10.8,1,1
20,20170116,22,6.0,5,65,10.8,1,1
20,20170116,23,3.0,5,65,10.8,1,1
20,20170117,8,7.0,6,81,7.2,1,2
20,20170117,9,6.0,8,66,10.8,1,2
20,20170117,10,6.0,9,62,14.4,1,2
20,20170117,11,2.0,10,58,10.8,1,2
20,20170117,12,2.0,10,58,14.4,1,2
20,20170117,13,6.0,9,66,10.8,1,2
20,20170117,14,5.0,9,66,10.8,1,2
20,20170117,15,9.0,10,62,10.8,1,2
20,20170117,16,4.0,9,66,7.2,2,2
20,20170117,17,2.0,9,71,10.8,1,2
20,20170117,18,3.0,9,71,10.8,1,2
20,20170117,19,5.0,9,71,7.2,1,2
20,20170117,20,8.0,9,76,7.2,2,2
20,20170117,21,6.0,9,76,10.8,1,2
20,20170117,22,5.0,9,76,14.4,1,2
20,20170117,23,4.0,9,76,10.8,1,2
20,20170118,8,4.0,9,82,14.4,1,3
20,20170118,9,5.0,9,82,18.0,2,3
20,20170118,10,5.0,8,93,14.4,2,3
20,20170118,11,6.0,8,87,14.4,2,3
20,20170118,12,5.0,8,93,10.8,2,3
20,20170118,13,7.0,8,87,14.4,2,3
20,20170118,14,11.0,8,87,18.0,1,3
20,20170118,15,4.0,8,87,18.0,1,3
20,20170118,16,7.0,8,81,21.6,2,3
20,20170118,17,5.0,8,81,18.0,2,3
20,20170118,18,5.0,8,76,18.0,2,3
20,20170118,19,8.0,8,71,14.4,2,3
20,20170118,20,10.0,8,76,14.4,2,3
20,20170118,21,7.0,8,81,14.4,2,3
20,20170118,22,9.0,8,76,7.2,2,3
20,20170118,23,2.0,8,76,10.8,1,3
20,20170119,8,2.0,7,87,7.2,1,4
20,20170119,9,7.0,8,81,7.2,1,4
20,20170119,10,13.0,8,76,14.4,1,4
20,20170119,11,4.0,8,76,10.8,1,4
20,20170119,12,6.0,8,76,7.2,1,4
20,20170119,13,6.0,8,76,10.8,1,4
20,20170119,14,5.0,8,76,10.8,1,4
20,20170119,15,6.0,8,76,7.2,1,4
20,20170119,16,4.0,8,76,10.8,1,4
20,20170119,17,7.0,8,76,10.8,1,4
20,20170119,18,3.0,8,76,14.4,1,4
20,20170119,19,8.0,8,76,18.0,1,4
20,20170119,20,6.0,8,76,18.0,1,4
20,20170119,21,4.0,7,87,14.4,1,4
20,20170119,22,6.0,8,76,18.0,1,4
20,20170119,23,2.0,7,76,21.6,1,4
20,20170120,9,4.0,2,44,36.0,1,5
20,20170120,10,7.0,3,41,36.0,1,5
20,20170120,11,6.0,4,33,32.4,1,5
20,20170120,12,4.0,4,36,28.8,1,5
20,20170120,13,7.0,4,31,32.4,1,5
20,20170120,14,3.0,4,33,28.8,1,5
20,20170120,15,2.0,4,31,28.8,1,5
20,20170120,16,6.0,3,36,21.6,1,5
20,20170120,17,6.0,2,38,21.6,1,5
20,20170120,18,2.0,1,41,18.0,1,5
20,20170120,19,2.0,1,48,14.4,1,5
20,20170120,20,7.0,0,60,14.4,1,5
20,20170120,21,6.0,0,64,14.4,1,5
20,20170120,22,6.0,-2,74,10.8,1,5
20,20170120,23,7.0,-2,74,7.2,1,5
20,20170121,8,2.0,0,75,10.8,1,6
20,20170121,9,1.0,1,60,10.8,1,6
20,20170121,10,4.0,4,33,10.8,1,6
20,20170121,11,8.0,5,31,10.8,1,6
20,20170121,12,3.0,6,31,10.8,1,6
20,20170121,13,6.0,6,34,10.8,1,6
20,20170121,14,4.0,8,32,10.8,1,6
20,20170121,15,3.0,7,34,18.0,1,6
20,20170121,16,6.0,7,37,14.4,1,6
20,20170121,17,4.0,6,39,14.4,1,6
20,20170121,19,8.0,4,45,10.8,1,6
20,20170121,20,4.0,3,48,14.4,1,6
20,20170121,21,3.0,3,48,10.8,1,6
20,20170121,22,5.0,3,48,7.2,1,6
20,20170121,23,4.0,3,48,10.8,1,6
20,20170122,8,2.0,2,65,14.4,1,7
20,20170122,9,3.0,3,65,18.0,1,7
20,20170122,10,5.0,5,53,18.0,1,7
20,20170122,11,8.0,6,46,18.0,1,7
20,20170122,12,7.0,7,34,21.6,1,7
20,20170122,13,3.0,7,31,18.0,1,7
20,20170122,14,7.0,7,34,18.0,1,7
20,20170122,15,4.0,7,31,14.4,1,7
20,20170122,16,2.0,6,27,21.6,1,7
20,20170122,17,8.0,5,33,14.4,1,7
20,20170122,18,4.0,4,36,14.4,1,7
20,20170122,19,8.0,2,44,14.4,1,7
20,20170122,20,4.0,3,52,14.4,1,7
20,20170122,21,3.0,3,45,10.8,1,7
20,20170122,22,2.0,2,48,7.2,1,7
20,20170122,23,1.0,2,52,14.4,1,7
20,20170123,8,1.0,1,75,7.2,1,1
20,20170123,9,3.0,4,52,14.4,1,1
20,20170123,10,4.0,5,42,14.4,1,1
20,20170123,11,5.0,6,39,14.4,1,1
20,20170123,12,2.0,7,37,10.8,1,1
20,20170123,13,3.0,7,37,14.4,1,1
20,20170123,14,3.0,7,37,18.0,1,1
20,20170123,15,3.0,7,37,14.4,1,1
20,20170123,16,6.0,6,36,10.8,1,1
20,20170123,17,8.0,5,36,14.4,1,1
20,20170123,18,7.0,5,39,14.4,1,1
20,20170123,19,4.0,4,45,18.0,1,1
20,20170123,20,2.0,3,56,14.4,1,1
20,20170123,21,4.0,3,56,10.8,1,1
20,20170123,22,5.0,2,60,10.8,1,1
20,20170123,23,3.0,2,65,7.2,1,1
20,20170124,8,4.0,3,70,7.2,1,2
20,20170124,9,5.0,5,61,14.4,1,2
20,20170124,10,7.0,6,57,18.0,1,2
20,20170124,11,4.0,8,50,14.4,1,2
20,20170124,12,4.0,9,43,14.4,1,2
20,20170124,13,2.0,9,43,10.8,1,2
20,20170124,14,4.0,9,43,14.4,1,2
20,20170124,15,3.0,9,40,10.8,1,2
20,20170124,16,4.0,8,43,10.8,1,2
20,20170124,17,4.0,7,49,14.4,1,2
20,20170124,18,3.0,7,53,18.0,1,2
20,20170124,19,4.0,6,61,14.4,1,2
20,20170124,20,1.0,6,61,14.4,1,2
20,20170124,21,3.0,6,61,14.4,1,2
20,20170124,22,6.0,6,61,10.8,1,2
20,20170124,23,2.0,5,65,10.8,1,2
20,20170125,8,3.0,7,66,10.8,1,3
20,20170125,9,4.0,8,62,14.4,1,3
20,20170125,10,4.0,8,62,18.0,1,3
20,20170125,11,3.0,10,54,14.4,1,3
20,20170125,12,5.0,10,54,14.4,1,3
20,20170125,13,6.0,11,50,18.0,1,3
20,20170125,14,2.0,11,50,10.8,1,3
20,20170125,15,2.0,11,50,14.4,1,3
20,20170125,17,2.0,9,62,14.4,1,3
20,20170125,18,2.0,8,66,14.4,1,3
20,20170125,19,4.0,7,71,14.4,1,3
20,20170125,20,5.0,7,66,10.8,1,3
20,20170125,21,1.0,7,71,10.8,1,3
20,20170125,22,3.0,6,76,10.8,1,3
20,20170125,23,1.0,6,76,7.2,1,3
20,20170126,8,3.0,6,81,14.4,1,4
20,20170126,9,2.0,8,76,18.0,1,4
20,20170126,10,4.0,10,66,14.4,1,4
20,20170126,11,7.0,12,58,18.0,1,4
20,20170126,12,4.0,12,58,14.4,1,4
20,20170126,13,8.0,12,58,18.0,1,4
20,20170126,14,3.0,13,54,14.4,1,4
20,20170126,15,3.0,13,51,14.4,1,4
20,20170126,16,2.0,12,51,14.4,1,4
20,20170126,17,7.0,11,54,18.0,1,4
20,20170126,18,3.0,10,62,14.4,1,4
20,20170126,19,1.0,9,71,14.4,1,4
20,20170126,20,6.0,8,71,7.2,1,4
20,20170126,21,3.0,6,76,7.2,1,4
20,20170126,23,2.0,7,81,21.6,1,4
20,20170127,8,1.0,6,93,10.8,4,5
20,20170127,9,2.0,8,81,25.2,1,5
20,20170127,10,5.0,8,81,25.2,1,5
20,20170127,11,5.0,10,71,28.8,1,5
20,20170127,12,2.0,10,66,21.6,1,5
20,20170127,13,2.0,9,66,28.8,1,5
20,20170127,14,1.0,9,62,25.2,1,5
20,20170127,15,2.0,9,62,21.6,1,5
20,20170127,16,5.0,9,62,21.6,1,5
20,20170127,17,1.0,8,66,18.0,1,5
20,20170127,18,3.0,8,66,18.0,1,5
20,20170127,19,1.0,7,66,14.4,1,5
20,20170127,20,1.0,7,66,7.2,1,5
20,20170127,21,2.0,7,66,14.4,1,5
20,20170127,22,2.0,7,66,10.8,1,5
20,20170128,8,2.0,8,81,10.8,1,6
20,20170128,9,1.0,10,71,14.4,1,6
20,20170128,11,1.0,12,72,18.0,1,6
20,20170128,12,2.0,14,63,28.8,1,6
20,20170128,13,4.0,14,63,25.2,1,6
20,20170128,14,2.0,15,59,21.6,1,6
20,20170128,15,4.0,15,63,25.2,1,6
20,20170128,16,3.0,14,67,25.2,1,6
20,20170128,17,3.0,14,67,18.0,1,6
20,20170128,18,1.0,12,77,21.6,1,6
20,20170128,19,2.0,12,82,18.0,1,6
20,20170128,20,3.0,12,82,21.6,1,6
20,20170128,21,1.0,12,88,21.6,1,6
20,20170128,22,4.0,11,94,14.4,1,6
20,20170128,23,1.0,11,94,18.0,1,6
20,20170129,8,1.0,11,100,7.2,4,7
20,20170129,9,1.0,14,82,7.2,4,7
20,20170129,10,2.0,17,68,10.8,1,7
20,20170129,11,2.0,20,60,10.8,1,7
20,20170129,12,2.0,22,53,14.4,1,7
20,20170129,13,1.0,23,50,21.6,1,7
20,20170129,14,4.0,22,46,21.6,1,7
20,20170129,15,2.0,21,46,18.0,1,7
20,20170129,16,4.0,18,56,25.2,5,7
20,20170129,17,2.0,15,67,25.2,5,7
20,20170129,18,3.0,14,72,28.8,5,7
20,20170129,20,1.0,11,76,32.4,1,7
20,20170129,22,2.0,8,93,28.8,2,7
20,20170130,10,5.0,4,65,25.2,1,1
20,20170130,11,2.0,4,61,21.6,1,1
20,20170130,12,2.0,4,61,28.8,1,1
20,20170130,13,4.0,4,52,32.4,1,1
20,20170130,14,2.0,6,49,28.8,1,1
20,20170130,15,3.0,4,52,25.2,1,1
20,20170130,16,4.0,4,52,25.2,1,1
20,20170130,18,3.0,3,52,21.6,1,1
20,20170130,19,3.0,2,60,21.6,1,1
20,20170130,20,1.0,2,56,18.0,1,1
20,20170130,21,2.0,2,60,14.4,1,1
20,20170130,22,2.0,2,60,14.4,1,1
20,20170130,23,1.0,2,60,18.0,1,1
20,20170131,8,1.0,3,56,10.8,1,2
20,20170131,9,1.0,4,56,7.2,1,2
20,20170131,10,1.0,4,56,7.2,1,2
20,20170131,11,2.0,5,57,7.2,1,2
20,20170131,12,2.0,6,53,10.8,1,2
20,20170131,13,1.0,7,46,7.2,1,2
20,20170131,14,4.0,7,49,7.2,1,2
20,20170131,15,2.0,7,53,10.8,1,2
20,20170131,16,1.0,7,49,14.4,1,2
20,20170131,17,6.0,6,53,10.8,1,2
20,20170131,18,1.0,5,61,14.4,1,2
20,20170131,19,2.0,5,57,10.8,1,2
20,20170131,20,4.0,5,61,14.4,1,2
20,20170131,21,3.0,5,65,10.8,1,2
20,20170131,22,2.0,5,65,7.2,1,2
20,20170131,23,2.0,5,65,7.2,1,2
20,20170201,10,2.0,5,76,18.0,1,3
20,20170201,11,4.0,6,66,21.6,1,3
20,20170201,12,3.0,5,70,18.0,1,3
20,20170201,13,5.0,5,65,18.0,1,3
20,20170201,14,6.0,5,61,25.2,1,3
20,20170201,15,5.0,5,65,21.6,1,3
20,20170201,16,4.0,5,65,21.6,1,3
20,20170201,17,2.0,5,65,18.0,1,3
20,20170201,18,3.0,5,65,18.0,1,3
20,20170201,19,2.0,3,75,10.8,1,3
20,20170201,20,2.0,3,75,14.4,1,3
20,20170201,22,5.0,3,70,10.8,1,3
20,20170201,23,2.0,2,81,7.2,1,3
20,20170202,8,1.0,3,75,7.2,1,4
20,20170202,9,1.0,5,61,14.4,1,4
20,20170202,10,2.0,6,53,10.8,1,4
20,20170202,11,5.0,7,53,10.8,1,4
20,20170202,12,4.0,9,46,10.8,1,4
20,20170202,13,1.0,8,50,10.8,1,4
20,20170202,14,3.0,9,46,10.8,1,4
20,20170202,15,3.0,8,50,14.4,1,4
20,20170202,16,4.0,7,57,14.4,1,4
20,20170202,17,4.0,7,57,14.4,1,4
20,20170202,18,4.0,6,61,14.4,1,4
20,20170202,19,5.0,5,65,14.4,1,4
20,20170202,20,4.0,5,65,10.8,1,4
20,20170202,21,5.0,5,65,10.8,1,4
20,20170202,22,1.0,5,70,3.6,1,4
20,20170202,23,2.0,5,76,7.2,1,4
20,20170203,8,2.0,8,71,14.4,1,5
20,20170203,9,3.0,8,76,10.8,1,5
20,20170203,11,2.0,8,81,10.8,1,5
20,20170203,12,4.0,9,82,10.8,1,5
20,20170203,13,5.0,9,82,10.8,1,5
20,20170203,14,4.0,10,71,10.8,1,5
20,20170203,15,3.0,10,76,7.2,1,5
20,20170203,16,3.0,10,76,7.2,1,5
20,20170203,17,6.0,10,76,7.2,1,5
20,20170203,18,4.0,9,82,7.2,2,5
20,20170203,19,2.0,9,82,10.8,2,5
20,20170203,20,3.0,9,87,3.6,2,5
20,20170203,21,3.0,9,87,3.6,2,5
20,20170203,22,1.0,9,87,3.6,2,5
20,20170203,23,2.0,8,100,1.0,2,5
20,20170204,8,1.0,8,100,10.8,1,6
20,20170204,9,2.0,8,100,10.8,1,6
20,20170204,11,6.0,9,93,3.6,1,6
20,20170204,12,1.0,9,93,7.2,1,6
20,20170204,13,4.0,9,93,7.2,1,6
20,20170204,14,1.0,10,87,7.2,1,6
20,20170204,15,5.0,10,82,10.8,1,6
20,20170204,16,5.0,10,82,10.8,1,6
20,20170204,17,3.0,9,87,10.8,1,6
20,20170204,18,3.0,8,93,14.4,1,6
20,20170204,19,4.0,8,93,10.8,1,6
20,20170204,20,5.0,8,93,7.2,1,6
20,20170204,21,2.0,8,93,10.8,1,6
20,20170204,22,2.0,8,93,7.2,1,6
20,20170204,23,2.0,8,93,10.8,4,6
20,20170205,8,1.0,7,81,14.4,1,7
20,20170205,9,2.0,7,81,21.6,1,7
20,20170205,10,4.0,8,71,25.2,1,7
20,20170205,12,4.0,8,76,14.4,1,7
20,20170205,13,2.0,8,71,21.6,1,7
20,20170205,14,5.0,9,66,14.4,5,7
20,20170205,16,3.0,9,66,14.4,5,7
20,20170205,17,4.0,8,71,10.8,5,7
20,20170205,18,2.0,7,71,7.2,5,7
20,20170205,19,4.0,8,71,3.6,5,7
20,20170205,20,1.0,7,76,7.2,4,7
20,20170205,21,1.0,6,81,7.2,4,7
20,20170205,22,2.0,6,81,3.6,4,7
20,20170205,23,1.0,5,81,7.2,4,7
20,20170206,8,8.0,5,81,10.8,4,1
20,20170206,9,5.0,7,71,14.4,5,1
20,20170206,10,3.0,8,62,21.6,5,1
20,20170206,12,7.0,9,50,14.4,1,1
20,20170206,13,6.0,9,46,18.0,1,1
20,20170206,14,4.0,10,40,18.0,1,1
20,20170206,15,2.0,10,43,21.6,1,1
20,20170206,16,3.0,9,46,18.0,1,1
20,20170206,17,5.0,8,50,18.0,1,1
20,20170206,18,6.0,7,57,21.6,1,1
20,20170206,19,7.0,6,61,25.2,1,1
20,20170206,20,7.0,6,61,21.6,1,1
20,20170206,21,4.0,5,61,21.6,1,1
20,20170206,22,6.0,5,61,18.0,1,1
20,20170206,23,6.0,4,70,14.4,1,1
20,20170207,8,4.0,6,61,14.4,1,2
20,20170207,9,6.0,7,57,10.8,1,2
20,20170207,10,9.0,7,57,10.8,1,2
20,20170207,11,1.0,8,53,14.4,1,2
20,20170207,12,5.0,8,57,14.4,1,2
20,20170207,13,3.0,8,57,10.8,1,2
20,20170207,14,5.0,9,50,10.8,1,2
20,20170207,15,3.0,10,50,10.8,1,2
20,20170207,16,3.0,10,50,14.4,1,2
20,20170207,17,3.0,9,54,14.4,1,2
20,20170207,18,6.0,8,62,14.4,1,2
20,20170207,19,4.0,8,62,14.4,1,2
20,20170207,20,7.0,8,62,14.4,1,2
20,20170207,21,5.0,7,66,14.4,1,2
20,20170207,23,1.0,7,66,14.4,1,2
20,20170208,8,5.0,5,93,18.0,2,3
20,20170208,9,7.0,5,93,18.0,2,3
20,20170208,10,1.0,5,87,14.4,2,3
20,20170208,11,3.0,6,87,18.0,2,3
20,20170208,12,3.0,6,81,21.6,2,3
20,20170208,13,6.0,4,93,21.6,2,3
20,20170208,14,8.0,4,93,18.0,1,3
20,20170208,15,5.0,4,87,21.6,2,3
20,20170208,16,4.0,3,93,18.0,2,3
20,20170208,17,3.0,3,93,18.0,2,3
20,20170208,18,5.0,3,93,21.6,2,3
20,20170208,19,6.0,3,93,18.0,1,3
20,20170208,20,6.0,3,93,21.6,1,3
20,20170208,21,5.0,3,87,25.2,1,3
20,20170208,22,2.0,2,93,21.6,1,3
20,20170209,8,5.0,1,87,18.0,1,4
20,20170209,9,6.0,2,75,21.6,1,4
20,20170209,10,1.0,3,75,21.6,1,4
20,20170209,11,6.0,4,61,28.8,5,4
20,20170209,12,3.0,5,49,28.8,5,4
20,20170209,13,5.0,6,39,28.8,1,4
20,20170209,14,7.0,7,37,28.8,1,4
20,20170209,15,8.0,6,34,28.8,1,4
20,20170209,16,4.0,5,39,32.4,1,4
20,20170209,17,13.0,5,39,25.2,1,4
20,20170209,18,5.0,4,36,21.6,1,4
20,20170209,19,4.0,3,41,21.6,1,4
20,20170209,20,3.0,3,45,21.6,1,4
20,20170209,21,4.0,3,45,21.6,1,4
20,20170209,22,6.0,2,52,18.0,1,4
20,20170209,23,3.0,2,56,14.4,1,4
20,20170210,8,3.0,1,44,14.4,1,5
20,20170210,9,7.0,3,33,25.2,1,5
20,20170210,10,8.0,5,26,28.8,1,5
20,20170210,11,3.0,5,26,28.8,1,5
20,20170210,12,4.0,6,23,25.2,1,5
20,20170210,13,3.0,6,21,28.8,1,5
20,20170210,14,4.0,7,21,25.2,1,5
20,20170210,15,3.0,7,23,32.4,1,5
20,20170210,16,3.0,6,25,32.4,1,5
20,20170210,17,9.0,6,25,28.8,1,5
20,20170210,18,10.0,5,29,21.6,1,5
20,20170210,19,6.0,4,33,18.0,1,5
20,20170210,20,6.0,3,33,21.6,1,5
20,20170210,21,6.0,3,33,18.0,1,5
20,20170210,22,6.0,2,38,14.4,1,5
20,20170210,23,2.0,2,38,10.8,1,5
20,20170211,8,2.0,2,48,10.8,1,6
20,20170211,9,3.0,4,42,18.0,1,6
20,20170211,10,6.0,6,25,18.0,1,6
20,20170211,11,2.0,7,23,21.6,1,6
20,20170211,12,4.0,8,23,14.4,1,6
20,20170211,13,4.0,8,20,18.0,1,6
20,20170211,14,2.0,8,18,18.0,1,6
20,20170211,15,5.0,8,20,14.4,1,6
20,20170211,16,6.0,8,20,10.8,1,6
20,20170211,17,1.0,7,21,14.4,1,6
20,20170211,18,6.0,5,26,10.8,1,6
20,20170211,19,4.0,5,29,7.2,1,6
20,20170211,20,2.0,4,36,7.2,1,6
20,20170211,21,3.0,4,36,7.2,1,6
20,20170211,22,1.0,3,45,3.6,1,6
20,20170211,23,3.0,2,56,3.6,1,6
20,20170212,9,6.0,7,46,10.8,1,7
20,20170212,10,2.0,9,34,10.8,1,7
20,20170212,11,6.0,10,28,10.8,1,7
20,20170212,12,5.0,12,22,7.2,1,7
20,20170212,13,4.0,11,22,7.2,1,7
20,20170212,14,4.0,12,22,7.2,1,7
20,20170212,15,8.0,12,24,7.2,1,7
20,20170212,16,4.0,13,20,7.2,1,7
20,20170212,17,4.0,11,24,7.2,1,7
20,20170212,18,3.0,9,32,14.4,1,7
20,20170212,19,5.0,8,34,10.8,1,7
20,20170212,20,6.0,6,39,10.8,1,7
20,20170212,21,9.0,6,36,10.8,1,7
20,20170212,22,5.0,5,39,7.2,1,7
20,20170212,23,3.0,5,45,10.8,1,7
20,20170213,8,6.0,7,66,3.6,1,1
20,20170213,9,12.0,9,50,10.8,1,1
20,20170213,10,6.0,11,38,10.8,1,1
20,20170213,11,2.0,13,26,10.8,1,1
20,20170213,12,1.0,14,29,7.2,1,1
20,20170213,13,4.0,15,27,10.8,1,1
20,20170213,14,7.0,16,25,7.2,1,1
20,20170213,15,7.0,15,25,7.2,1,1
20,20170213,16,4.0,15,29,7.2,1,1
20,20170213,17,8.0,14,33,10.8,1,1
20,20170213,18,6.0,11,41,14.4,1,1
20,20170213,19,6.0,9,46,7.2,1,1
20,20170213,20,7.0,9,43,7.2,1,1
20,20170213,21,5.0,8,46,7.2,1,1
20,20170213,22,3.0,8,43,7.2,1,1
20,20170213,23,2.0,7,46,7.2,1,1
20,20170214,8,5.0,9,71,1.0,1,2
20,20170214,9,12.0,12,54,3.6,1,2
20,20170214,10,4.0,13,38,3.6,1,2
20,20170214,11,4.0,14,25,10.8,1,2
20,20170214,12,7.0,15,19,14.4,1,2
20,20170214,13,3.0,16,19,14.4,1,2
20,20170214,14,9.0,16,19,10.8,1,2
20,20170214,15,6.0,16,16,14.4,1,2
20,20170214,16,9.0,15,20,14.4,1,2
20,20170214,17,11.0,14,23,18.0,1,2
20,20170214,18,10.0,12,30,18.0,1,2
20,20170214,19,4.0,11,35,14.4,1,2
20,20170214,20,2.0,9,40,14.4,1,2
20,20170214,21,4.0,9,40,10.8,1,2
20,20170214,22,2.0,8,43,10.8,1,2
20,20170214,23,3.0,8,43,7.2,1,2
20,20170215,8,5.0,9,62,14.4,1,3
20,20170215,9,4.0,11,58,21.6,1,3
20,20170215,10,4.0,12,51,25.2,1,3
20,20170215,11,6.0,14,44,25.2,1,3
20,20170215,12,4.0,15,39,25.2,1,3
20,20170215,13,7.0,15,42,21.6,1,3
20,20170215,14,5.0,16,42,21.6,1,3
20,20170215,15,4.0,16,39,21.6,1,3
20,20170215,16,7.0,15,42,21.6,1,3
20,20170215,17,6.0,14,48,18.0,1,3
20,20170215,18,5.0,13,51,14.4,1,3
20,20170215,19,3.0,12,58,14.4,1,3
20,20170215,20,5.0,11,67,14.4,1,3
20,20170215,21,7.0,11,67,21.6,1,3
20,20170215,22,4.0,10,71,18.0,1,3
20,20170215,23,5.0,10,71,18.0,1,3
20,20170216,8,4.0,12,77,10.8,1,4
20,20170216,9,8.0,15,63,14.4,1,4
20,20170216,10,3.0,16,55,14.4,1,4
20,20170216,11,2.0,16,59,14.4,2,4
20,20170216,12,7.0,16,59,14.4,1,4
20,20170216,13,7.0,19,52,18.0,1,4
20,20170216,14,6.0,19,52,18.0,1,4
20,20170216,15,7.0,19,49,18.0,1,4
20,20170216,16,5.0,18,52,14.4,1,4
20,20170216,17,6.0,17,55,14.4,1,4
20,20170216,18,10.0,17,59,14.4,1,4
20,20170216,19,7.0,16,72,14.4,1,4
20,20170216,20,6.0,15,77,14.4,1,4
20,20170216,21,8.0,14,82,10.8,1,4
20,20170216,22,5.0,13,88,7.2,1,4
20,20170216,23,5.0,13,88,7.2,1,4
20,20170217,8,7.0,9,87,28.8,1,5
20,20170217,9,10.0,9,87,36.0,1,5
20,20170217,10,11.0,9,87,32.4,1,5
20,20170217,11,2.0,8,87,28.8,1,5
20,20170217,12,5.0,8,81,28.8,1,5
20,20170217,13,7.0,8,76,25.2,1,5
20,20170217,14,7.0,8,71,25.2,1,5
20,20170217,15,11.0,8,66,21.6,1,5
20,20170217,16,6.0,8,62,25.2,1,5
20,20170217,17,6.0,7,66,21.6,1,5
20,20170217,18,13.0,7,61,21.6,1,5
20,20170217,19,10.0,7,61,21.6,1,5
20,20170217,20,6.0,6,66,21.6,1,5
20,20170217,21,8.0,5,76,18.0,2,5
20,20170217,22,5.0,5,81,10.8,2,5
20,20170217,23,6.0,5,76,14.4,1,5
20,20170218,8,6.0,5,76,10.8,1,6
20,20170218,9,4.0,7,66,3.6,1,6
20,20170218,10,9.0,8,62,7.2,1,6
20,20170218,11,7.0,10,54,7.2,1,6
20,20170218,12,6.0,11,50,7.2,1,6
20,20170218,13,6.0,12,41,7.2,1,6
20,20170218,14,7.0,13,38,3.6,1,6
20,20170218,15,4.0,13,38,7.2,1,6
20,20170218,16,5.0,14,36,3.6,1,6
20,20170218,17,4.0,13,38,7.2,1,6
20,20170218,18,8.0,10,62,18.0,1,6
20,20170218,19,4.0,8,71,18.0,1,6
20,20170218,20,5.0,7,76,14.4,1,6
20,20170218,21,2.0,7,76,14.4,1,6
20,20170218,22,2.0,6,81,14.4,1,6
20,20170218,23,4.0,6,81,10.8,1,6
20,20170219,8,4.0,9,71,28.8,1,7
20,20170219,9,5.0,11,67,28.8,1,7
20,20170219,10,9.0,13,58,28.8,1,7
20,20170219,11,4.0,15,55,21.6,1,7
20,20170219,12,6.0,16,52,25.2,1,7
20,20170219,13,6.0,18,49,21.6,1,7
20,20170219,14,5.0,19,46,25.2,1,7
20,20170219,15,3.0,19,43,25.2,1,7
20,20170219,16,4.0,18,45,25.2,1,7
20,20170219,17,5.0,17,52,14.4,1,7
20,20170219,18,2.0,16,59,18.0,1,7
20,20170219,19,5.0,16,59,14.4,1,7
20,20170219,20,6.0,17,59,21.6,1,7
20,20170219,21,5.0,17,59,18.0,1,7
20,20170219,22,4.0,16,63,14.4,1,7
20,20170219,23,3.0,16,68,14.4,2,7
20,20170220,8,7.0,14,77,32.4,1,1
20,20170220,9,2.0,11,82,36.0,1,1
20,20170220,10,6.0,9,82,39.6,1,1
20,20170220,11,4.0,9,71,39.6,1,1
20,20170220,12,5.0,8,71,39.6,1,1
20,20170220,13,4.0,8,62,36.0,1,1
